model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize
 Focus,2019,16970,Manual,5802,Petrol,145,60.1,1.0
 Focus,2018,16479,Manual,18332,Diesel,145,74.3,1.5
 Focus,2013,6480,Manual,31101,Diesel,20,67.3,1.6
 Focus,2017,17387,Manual,22342,Petrol,145,41.5,2.0
 Focus,2018,12970,Manual,7994,Petrol,145,57.7,1.0
 Focus,2017,11479,Manual,52639,Diesel,145,74.3,1.5
 Focus,2020,28939,Manual,601,Petrol,145,34.5,2.3
 Focus,2015,6645,Manual,72000,Diesel,0,74.3,1.5
 Focus,2014,7499,Semi-Auto,47329,Petrol,160,44.8,1.6
 Focus,2016,12799,Manual,48537,Diesel,20,67.3,2.0
 Focus,2018,13979,Manual,16808,Petrol,145,57.7,1.0
 Focus,2019,16030,Manual,9145,Diesel,145,74.3,1.5
 Focus,2017,18300,Manual,13813,Petrol,145,41.5,2.0
 Focus,2019,19995,Automatic,6000,Diesel,145,64.2,2.0
 Focus,2017,10495,Manual,27820,Petrol,20,61.4,1.0
 Focus,2018,18277,Manual,18646,Diesel,145,67.3,2.0
 Focus,2019,15520,Manual,6754,Petrol,145,60.1,1.0
 Focus,2019,15540,Manual,11881,Petrol,145,60.1,1.0
 Focus,2017,10800,Manual,40988,Diesel,145,74.3,1.5
 Focus,2016,16479,Manual,24547,Petrol,200,41.5,2.0
 Focus,2017,10595,Manual,27500,Petrol,150,61.4,1.0
 Focus,2017,11995,Manual,11500,Petrol,20,61.4,1.0
 Focus,2016,10795,Manual,15047,Petrol,20,60.1,1.0
 Focus,2019,14995,Manual,843,Petrol,145,60.1,1.0
 Focus,2017,11900,Semi-Auto,18396,Petrol,125,51.4,1.0
 Focus,2017,17979,Manual,22239,Petrol,145,41.5,2.0
 Focus,2017,10479,Manual,33446,Diesel,145,74.3,1.5
 Focus,2018,13000,Manual,16853,Diesel,145,74.3,1.5
 Focus,2017,14495,Manual,9814,Petrol,145,51.4,1.5
 Focus,2017,10795,Manual,20418,Petrol,145,60.1,1.0
 Focus,2019,15990,Manual,8000,Petrol,150,60.1,1.0
 Focus,2019,15995,Manual,12200,Petrol,145,60.1,1.0
 Focus,2018,15690,Manual,10500,Petrol,145,60.1,1.0
 Focus,2019,17990,Automatic,9800,Petrol,145,41.5,1.0
 Focus,2017,16950,Manual,26140,Petrol,145,41.5,2.0
 Focus,2017,12000,Manual,16790,Diesel,145,74.3,1.5
 Focus,2018,12500,Manual,22494,Petrol,150,60.1,1.0
 Focus,2019,15990,Manual,8933,Petrol,150,60.1,1.0
 Focus,2017,10990,Manual,21647,Petrol,145,60.1,1.0
 Focus,2019,19320,Automatic,15052,Diesel,150,64.2,2.0
 Focus,2019,26490,Manual,4000,Petrol,145,34.5,2.3
 Focus,2018,19490,Manual,3000,Petrol,145,51.4,1.5
 Focus,2018,18995,Automatic,7000,Diesel,145,74.3,1.5
 Focus,2018,16195,Automatic,440,Petrol,145,50.4,1.0
 Focus,2019,15995,Manual,12200,Petrol,145,58.9,1.0
 Focus,2018,14699,Manual,15937,Diesel,145,80.7,1.5
 Focus,2016,14499,Manual,40953,Diesel,20,67.3,2.0
 Focus,2017,11699,Manual,11526,Petrol,20,60.1,1.0
 Focus,2018,12199,Manual,5304,Petrol,145,60.1,1.0
 Focus,2017,10999,Semi-Auto,31033,Petrol,145,51.4,1.0
 Focus,2019,15750,Manual,14195,Petrol,145,58.9,1.0
 Focus,2017,12620,Semi-Auto,23829,Petrol,125,51.4,1.0
 Focus,2019,28495,Manual,4000,Petrol,145,34.5,2.3
 Focus,2019,14995,Manual,1200,Petrol,145,58.9,1.0
 Focus,2019,15995,Automatic,14000,Petrol,145,51.4,1.0
 Focus,2019,14995,Manual,15000,Petrol,145,58.9,1.0
 Focus,2018,15995,Manual,6000,Diesel,145,80.7,1.5
 Focus,2019,15495,Manual,8500,Petrol,145,58.9,1.0
 Focus,2019,14995,Automatic,11000,Petrol,145,50.4,1.0
 Focus,2019,18490,Automatic,1890,Petrol,145,40.9,1.5
 Focus,2018,15999,Manual,3796,Diesel,145,80.7,1.5
 Focus,2016,8999,Manual,46101,Diesel,0,74.3,1.5
 Focus,2019,18499,Manual,8000,Petrol,145,60.1,1.0
 Focus,2015,8499,Manual,50502,Diesel,0,74.3,1.5
 Focus,2016,14699,Manual,42524,Petrol,200,41.5,2.0
 Focus,2017,11999,Manual,9844,Petrol,145,60.1,1.0
 Focus,2015,9499,Manual,25000,Petrol,20,60.1,1.0
 Focus,2019,16199,Manual,6321,Petrol,145,60.1,1.0
 Focus,2019,18699,Manual,603,Petrol,145,47.9,1.0
 Focus,2020,24799,Manual,641,Petrol,145,50.4,1.5
 Focus,2020,21499,Manual,807,Diesel,145,62.8,1.5
 Focus,2019,14899,Manual,11322,Petrol,145,58.9,1.0
 Focus,2018,12699,Manual,35221,Diesel,145,74.3,1.5
 Focus,2019,17999,Manual,4432,Petrol,145,60.1,1.0
 Focus,2019,17699,Manual,5443,Petrol,145,60.1,1.0
 Focus,2019,16999,Manual,4933,Petrol,145,60.1,1.0
 Focus,2018,16995,Automatic,10688,Diesel,145,74.3,1.5
 Focus,2019,24999,Manual,9488,Petrol,145,34.5,2.3
 Focus,2018,11499,Manual,22465,Petrol,145,60.1,1.0
 Focus,2015,13399,Manual,23178,Petrol,200,41.5,2.0
 Focus,2014,6999,Manual,41633,Petrol,30,56.5,1.0
 Focus,2016,9499,Manual,44815,Petrol,20,61.4,1.0
 Focus,2018,20299,Manual,6987,Petrol,145,41.5,2.0
 Focus,2016,9000,Manual,35756,Diesel,0,74.3,1.5
 Focus,2019,18999,Manual,4892,Petrol,145,47.9,1.0
 Focus,2017,11499,Manual,28604,Diesel,0,74.3,1.5
 Focus,2018,18500,Manual,21901,Diesel,150,67.3,2.0
 Focus,2015,13800,Manual,26270,Petrol,205,41.5,2.0
 Focus,2019,16299,Manual,5681,Petrol,145,60.1,1.0
 Focus,2018,19199,Manual,10611,Petrol,145,41.5,2.0
 Focus,2020,30999,Automatic,10,Petrol,145,39.8,1.5
 Focus,2018,13299,Manual,16257,Diesel,145,74.3,1.5
 Focus,2018,13499,Manual,19926,Diesel,145,74.3,1.5
 Focus,2020,20999,Automatic,7,Petrol,145,50.4,1.0
 Focus,2017,13099,Automatic,8841,Petrol,145,46.3,1.5
 Focus,2016,15000,Manual,27634,Petrol,200,41.5,2.0
 Focus,2017,12499,Semi-Auto,16943,Petrol,125,51.4,1.0
 Focus,2018,18999,Manual,21791,Diesel,145,67.3,2.0
 Focus,2019,18898,Manual,8800,Petrol,150,51.4,1.5
 Focus,2016,11784,Manual,6000,Diesel,0,74.3,1.5
 Focus,2016,10696,Manual,13000,Petrol,20,60.1,1.0
 Focus,2018,21199,Manual,6101,Petrol,145,41.5,2.0
 Focus,2013,5999,Manual,63424,Petrol,30,56.5,1.0
 Focus,2018,12499,Manual,16819,Petrol,145,61.4,1.0
 Focus,2017,9999,Manual,70348,Diesel,0,74.3,1.5
 Focus,2019,16294,Automatic,13000,Petrol,145,50.4,1.0
 Focus,2015,8474,Manual,32000,Petrol,20,61.4,1.0
 Focus,2019,16982,Manual,4000,Petrol,145,60.1,1.0
 Focus,2016,8992,Manual,35646,Petrol,20,60.1,1.0
 Focus,2015,8942,Manual,33000,Petrol,20,60.1,1.0
 Focus,2019,16800,Manual,30,Petrol,145,58.9,1.0
 Focus,2019,22000,Automatic,13917,Diesel,145,64.2,2.0
 Focus,2016,9200,Manual,36500,Petrol,20,61.4,1.0
 Focus,2017,12429,Semi-Auto,15000,Petrol,125,51.4,1.0
 Focus,2019,14890,Manual,11399,Petrol,145,58.9,1.0
 Focus,2019,14850,Manual,11788,Petrol,145,58.9,1.0
 Focus,2017,10890,Semi-Auto,41934,Petrol,125,51.4,1.0
 Focus,2017,11257,Manual,17000,Diesel,150,74.3,1.5
 Focus,2018,12877,Manual,16000,Petrol,150,60.1,1.0
 Focus,2018,18680,Manual,3300,Petrol,145,41.5,2.0
 Focus,2019,26780,Manual,4763,Petrol,145,34.5,2.3
 Focus,2018,17500,Manual,4290,Petrol,145,60.1,1.0
 Focus,2017,16000,Manual,19193,Petrol,145,41.5,2.0
 Focus,2013,5999,Manual,59477,Petrol,30,56.5,1.0
 Focus,2016,9999,Manual,23325,Petrol,20,61.4,1.0
 Focus,2019,17999,Manual,11304,Petrol,150,46.3,1.5
 Focus,2017,11550,Semi-Auto,30973,Diesel,0,74.3,1.5
 Focus,2017,11890,Semi-Auto,38617,Petrol,125,51.4,1.0
 Focus,2019,15890,Manual,12049,Petrol,145,58.9,1.0
 Focus,2016,14000,Manual,35194,Petrol,205,41.5,2.0
 Focus,2016,14400,Manual,22973,Petrol,205,41.5,2.0
 Focus,2019,15890,Manual,13773,Petrol,145,58.9,1.0
 Focus,2018,12500,Manual,8455,Petrol,145,60.1,1.0
 Focus,2017,10990,Semi-Auto,23224,Petrol,150,51.4,1.0
 Focus,2015,9295,Manual,20578,Petrol,20,60.1,1.0
 Focus,2017,16899,Manual,21065,Petrol,145,41.5,2.0
 Focus,2017,12599,Manual,4559,Petrol,145,61.4,1.0
 Focus,2017,11500,Manual,22075,Diesel,0,74.3,1.5
 Focus,2019,17880,Manual,1,Diesel,145,74.3,1.5
 Focus,2017,18599,Manual,18418,Petrol,200,41.5,2.0
 Focus,2018,13499,Manual,13377,Petrol,145,60.1,1.0
 Focus,2019,26299,Manual,3764,Petrol,145,34.5,2.3
 Focus,2018,18499,Manual,29553,Petrol,145,41.5,2.0
 Focus,2019,18499,Manual,7445,Petrol,145,58.9,1.0
 Focus,2015,9899,Manual,13234,Diesel,20,67.3,1.6
 Focus,2019,13899,Manual,15952,Diesel,145,80.7,1.5
 Focus,2019,20599,Manual,2994,Petrol,145,49.6,1.5
 Focus,2018,12399,Manual,15242,Petrol,145,57.7,1.0
 Focus,2018,20499,Manual,18482,Petrol,145,41.5,2.0
 Focus,2017,13000,Semi-Auto,17525,Petrol,125,51.4,1.0
 Focus,2017,9000,Manual,64195,Diesel,145,74.3,1.5
 Focus,2019,15000,Manual,4563,Petrol,145,60.1,1.0
 Focus,2017,11399,Manual,17980,Petrol,145,60.1,1.0
 Focus,2018,11899,Manual,17298,Petrol,145,60.1,1.0
 Focus,2018,12299,Manual,19850,Petrol,145,60.1,1.0
 Focus,2017,18000,Semi-Auto,30591,Diesel,145,61.4,2.0
 Focus,2017,16399,Manual,16222,Diesel,145,67.3,2.0
 Focus,2018,19899,Manual,19485,Petrol,145,41.5,2.0
 Focus,2019,18699,Manual,8883,Petrol,145,58.9,1.0
 Focus,2018,16899,Manual,11533,Petrol,145,60.1,1.0
 Focus,2019,17499,Automatic,1260,Diesel,145,67.3,1.5
 Focus,2017,11499,Manual,35763,Petrol,125,51.4,1.5
 Focus,2019,17899,Manual,6880,Petrol,145,60.1,1.0
 Focus,2016,10799,Manual,11294,Petrol,20,60.1,1.0
 Focus,2018,11999,Manual,13072,Petrol,145,57.7,1.0
 Focus,2017,11599,Manual,38590,Diesel,145,74.3,1.5
 Focus,2017,11599,Manual,36539,Diesel,0,74.3,1.5
 Focus,2017,10899,Manual,44864,Petrol,145,60.1,1.0
 Focus,2014,8500,Manual,44654,Diesel,0,74.3,1.5
 Focus,2017,15499,Semi-Auto,29984,Diesel,30,61.4,2.0
 Focus,2018,15399,Manual,14693,Petrol,145,51.4,1.5
 Focus,2017,13299,Manual,14889,Diesel,145,74.3,1.5
 Focus,2018,16399,Manual,17609,Petrol,145,60.1,1.0
 Focus,2017,10699,Manual,22625,Diesel,0,74.3,1.5
 Focus,2017,10399,Manual,38697,Petrol,145,61.4,1.0
 Focus,2017,9699,Manual,47843,Petrol,145,60.1,1.0
 Focus,2018,13500,Manual,16612,Petrol,145,57.7,1.0
 Focus,2018,12500,Manual,18101,Petrol,145,57.7,1.0
 Focus,2018,12500,Manual,25264,Petrol,145,57.7,1.0
 Focus,2019,15999,Manual,14296,Petrol,145,60.1,1.0
 Focus,2018,11899,Manual,9673,Petrol,145,61.4,1.0
 Focus,2014,8999,Manual,31335,Diesel,20,67.3,1.6
 Focus,2016,14499,Manual,41148,Petrol,200,41.5,2.0
 Focus,2017,9299,Manual,41844,Petrol,145,60.1,1.0
 Focus,2017,10999,Manual,16251,Petrol,145,60.1,1.0
 Focus,2015,10699,Manual,21462,Petrol,125,51.4,1.5
 Focus,2018,11995,Manual,12662,Petrol,150,60.1,1.0
 Focus,2018,12495,Manual,20144,Petrol,150,57.7,1.0
 Focus,2017,11500,Semi-Auto,14482,Petrol,125,51.4,1.0
 Focus,2017,17495,Manual,27669,Petrol,205,41.5,2.0
 Focus,2018,11999,Manual,20186,Petrol,145,57.7,1.0
 Focus,2019,18299,Manual,4287,Diesel,145,62.8,1.5
 Focus,2020,20999,Manual,1501,Diesel,145,80.7,1.5
 Focus,2018,18999,Manual,15761,Petrol,145,41.5,2.0
 Focus,2019,17999,Automatic,14989,Diesel,145,67.3,1.5
 Focus,2017,10799,Manual,32194,Diesel,0,74.3,1.5
 Focus,2018,19999,Manual,9560,Petrol,145,41.5,2.0
 Focus,2015,6999,Manual,65419,Diesel,0,74.3,1.5
 Focus,2017,8799,Manual,52946,Petrol,145,60.1,1.0
 Focus,2018,18999,Manual,11258,Petrol,145,41.5,2.0
 Focus,2019,18999,Manual,9121,Petrol,145,58.9,1.0
 Focus,2019,16299,Manual,13592,Petrol,145,60.1,1.0
 Focus,2019,17999,Manual,4451,Petrol,145,60.1,1.0
 Focus,2017,11599,Manual,23436,Petrol,145,60.1,1.0
 Focus,2017,18399,Manual,21000,Petrol,145,41.5,2.0
 Focus,2017,11199,Manual,22625,Diesel,0,74.3,1.5
 Focus,2018,13500,Manual,14769,Diesel,145,74.3,1.5
 Focus,2015,8250,Manual,39557,Diesel,0,74.3,1.5
 Focus,2019,15199,Manual,12892,Petrol,145,60.1,1.0
 Focus,2018,12399,Manual,29099,Diesel,145,74.3,1.5
 Focus,2019,17499,Manual,8588,Petrol,145,60.1,1.0
 Focus,2018,13899,Manual,14563,Diesel,145,80.7,1.5
 Focus,2018,13790,Automatic,17643,Petrol,145,51.4,1.0
 Focus,2017,14499,Automatic,12572,Petrol,145,46.3,1.5
 Focus,2017,12799,Semi-Auto,13768,Petrol,145,51.4,1.0
 Focus,2019,18899,Manual,5687,Petrol,145,51.4,1.5
 Focus,2014,12399,Manual,30388,Petrol,235,39.2,2.0
 Focus,2019,17499,Manual,3169,Petrol,145,60.1,1.0
 Focus,2019,18900,Manual,1318,Petrol,145,60.1,1.0
 Focus,2017,17890,Manual,26181,Petrol,145,41.5,2.0
 Focus,2020,20490,Automatic,6041,Diesel,145,67.3,1.5
 Focus,2020,20990,Manual,1853,Petrol,145,49.6,1.0
 Focus,2020,22490,Manual,3492,Petrol,145,60.1,1.0
 Focus,2018,13490,Manual,17299,Diesel,145,74.3,1.5
 Focus,2018,13290,Manual,20275,Diesel,145,74.3,1.5
 Focus,2019,16990,Manual,10194,Petrol,150,58.9,1.0
 Focus,2014,7490,Manual,53998,Diesel,20,67.3,1.6
 Focus,2019,14695,Manual,13257,Petrol,145,58.9,1.0
 Focus,2019,20199,Manual,7782,Diesel,145,74.3,1.5
 Focus,2018,16499,Manual,6324,Diesel,145,74.3,1.5
 Focus,2019,14000,Manual,15952,Diesel,145,80.7,1.5
 Focus,2019,17699,Manual,3205,Petrol,145,60.1,1.0
 Focus,2018,18890,Manual,15450,Petrol,145,41.5,2.0
 Focus,2017,15440,Manual,19877,Petrol,145,41.5,2.0
 Focus,2017,19290,Manual,12989,Petrol,145,41.5,2.0
 Focus,2017,19990,Manual,17049,Petrol,145,41.5,2.0
 Focus,2019,15990,Manual,10865,Petrol,145,60.1,1.0
 Focus,2017,12999,Semi-Auto,16943,Petrol,125,51.4,1.0
 Focus,2019,19000,Automatic,2256,Diesel,145,74.3,1.5
 Focus,2015,8595,Semi-Auto,31000,Petrol,160,44.8,1.6
 Focus,2019,18499,Manual,1286,Petrol,145,58.9,1.0
 Focus,2019,17299,Manual,5013,Petrol,145,60.1,1.0
 Focus,2017,16899,Manual,16222,Diesel,145,67.3,2.0
 Focus,2017,17899,Manual,16601,Petrol,200,41.5,2.0
 Focus,2015,8499,Manual,70232,Diesel,0,74.3,1.5
 Focus,2018,15999,Manual,22334,Petrol,145,41.5,2.0
 Focus,2019,18000,Manual,9520,Petrol,145,46.3,1.5
 Focus,2019,26000,Manual,4486,Petrol,145,34.5,2.3
 Focus,2018,16000,Automatic,25181,Diesel,145,74.3,1.5
 Focus,2016,11555,Semi-Auto,10136,Petrol,125,51.4,1.0
 Focus,2019,16999,Manual,8900,Petrol,145,60.1,1.0
 Focus,2017,11200,Manual,18832,Petrol,145,60.1,1.0
 Focus,2018,13295,Manual,18695,Petrol,145,58.9,1.0
 Focus,2019,17195,Manual,9510,Petrol,145,60.1,1.0
 Focus,2019,17150,Manual,10633,Petrol,145,60.1,1.0
 Focus,2019,17195,Manual,10342,Petrol,145,60.1,1.0
 Focus,2018,11090,Manual,18602,Petrol,145,60.1,1.0
 Focus,2019,15400,Manual,13423,Petrol,145,58.9,1.0
 Focus,2019,18250,Manual,4365,Petrol,145,47.9,1.0
 Focus,2017,10250,Semi-Auto,29719,Petrol,160,44.8,1.6
 Focus,2016,8995,Manual,18943,Petrol,20,60.1,1.0
 Focus,2016,8995,Manual,12482,Petrol,20,61.4,1.0
 Focus,2016,12195,Manual,68690,Petrol,205,41.5,2.0
 Focus,2018,12195,Manual,11821,Petrol,145,60.1,1.0
 Focus,2017,15495,Manual,34702,Diesel,150,67.3,2.0
 Focus,2019,18400,Manual,5334,Petrol,150,60.1,1.0
 Focus,2019,18495,Manual,6275,Petrol,150,60.1,1.0
 Focus,2017,17795,Manual,16919,Petrol,145,41.5,2.0
 Focus,2017,10900,Manual,16159,Petrol,20,60.1,1.0
 Focus,2019,16599,Automatic,12238,Petrol,145,48.7,1.0
 Focus,2014,6699,Manual,37773,Petrol,145,47.9,1.6
 Focus,2019,18495,Manual,7846,Petrol,145,58.9,1.0
 Focus,2018,18795,Manual,14076,Petrol,145,41.5,2.0
 Focus,2019,18250,Manual,7641,Petrol,145,60.1,1.0
 Focus,2019,17250,Manual,8000,Petrol,145,60.1,1.0
 Focus,2019,15000,Manual,8702,Petrol,145,58.9,1.0
 Focus,2018,14400,Manual,7056,Diesel,145,80.7,1.5
 Focus,2018,13899,Manual,14563,Diesel,145,80.7,1.5
 Focus,2018,14199,Manual,21853,Diesel,145,74.3,1.5
 Focus,2017,10299,Manual,30806,Diesel,145,74.3,1.5
 Focus,2019,18700,Manual,9654,Petrol,145,51.4,1.5
 Focus,2019,17395,Manual,1672,Diesel,145,62.8,1.5
 Focus,2018,18400,Manual,17128,Diesel,145,67.3,2.0
 Focus,2018,13095,Manual,14295,Petrol,150,60.1,1.0
 Focus,2019,15795,Manual,8581,Petrol,145,58.9,1.0
 Focus,2017,16980,Semi-Auto,32000,Diesel,145,61.4,2.0
 Focus,2017,9495,Semi-Auto,40196,Petrol,145,51.4,1.0
 Focus,2018,11500,Manual,23202,Petrol,145,60.1,1.0
 Focus,2019,15500,Manual,13323,Petrol,145,58.9,1.0
 Focus,2013,7099,Manual,49460,Diesel,125,56.5,2.0
 Focus,2017,12699,Manual,16286,Petrol,145,57.7,1.0
 Focus,2018,19000,Manual,17127,Petrol,145,41.5,2.0
 Focus,2019,16500,Manual,3088,Diesel,145,74.3,1.5
 Focus,2017,10750,Manual,21224,Petrol,150,60.1,1.0
 Focus,2018,12500,Manual,5813,Petrol,145,60.1,1.0
 Focus,2017,18299,Manual,13014,Petrol,200,41.5,2.0
 Focus,2018,12000,Manual,13696,Petrol,145,60.1,1.0
 Focus,2019,16800,Manual,1786,Petrol,145,60.1,1.0
 Focus,2017,18500,Manual,7640,Petrol,145,41.5,2.0
 Focus,2018,20500,Manual,6004,Petrol,145,41.5,2.0
 Focus,2018,54995,Manual,11000,Petrol,145,36.7,2.3
 Focus,2016,9000,Manual,29586,Petrol,20,61.4,1.0
 Focus,2018,13000,Semi-Auto,14119,Petrol,150,51.4,1.0
 Focus,2016,8900,Manual,24095,Petrol,20,60.1,1.0
 Focus,2019,29000,Automatic,1500,Diesel,145,64.2,2.0
 Focus,2017,15000,Manual,28887,Petrol,150,41.5,2.0
 Focus,2019,17750,Manual,7288,Petrol,150,60.1,1.0
 Focus,2019,17750,Manual,6653,Petrol,150,49.6,1.0
 Focus,2016,8551,Manual,36026,Petrol,20,60.1,1.0
 Focus,2015,11111,Manual,14282,Petrol,20,60.1,1.0
 Focus,2019,16300,Manual,4210,Petrol,150,58.9,1.0
 Focus,2019,17000,Automatic,4500,Petrol,150,50.4,1.0
 Focus,2019,16200,Manual,6090,Petrol,150,58.9,1.0
 Focus,2018,17000,Manual,5700,Petrol,150,60.1,1.0
 Focus,2018,13300,Semi-Auto,9305,Petrol,150,51.4,1.0
 Focus,2019,17500,Manual,1757,Petrol,145,53.3,1.5
 Focus,2018,19500,Manual,17501,Petrol,145,41.5,2.0
 Focus,2017,18500,Manual,5713,Petrol,145,41.5,2.0
 Focus,2018,18495,Manual,13938,Petrol,145,41.5,2.0
 Focus,2018,15300,Manual,7267,Diesel,145,74.3,1.5
 Focus,2017,10995,Manual,36704,Diesel,0,74.3,1.5
 Focus,2016,6995,Manual,51606,Petrol,20,61.4,1.0
 Focus,2016,8700,Manual,27638,Petrol,20,61.4,1.0
 Focus,2017,12000,Manual,6179,Diesel,145,74.3,1.5
 Focus,2016,11495,Manual,8389,Petrol,20,60.1,1.0
 Focus,2017,12995,Manual,12595,Petrol,20,60.1,1.0
 Focus,2019,27490,Manual,4127,Diesel,145,50.4,2.0
 Focus,2017,12490,Manual,25892,Diesel,0,74.3,1.5
 Focus,2019,16200,Manual,2982,Petrol,145,58.9,1.0
 Focus,2016,8800,Manual,22872,Petrol,20,61.4,1.0
 Focus,2019,17940,Manual,3546,Petrol,145,49.6,1.0
 Focus,2019,27200,Manual,4288,Petrol,145,34.5,2.3
 Focus,2018,11490,Manual,5937,Petrol,150,60.1,1.0
 Focus,2019,18495,Manual,6771,Petrol,145,60.1,1.0
 Focus,2018,15890,Manual,5857,Petrol,145,58.9,1.0
 Focus,2017,12990,Manual,4883,Petrol,20,60.1,1.0
 Focus,2016,9990,Manual,25580,Diesel,0,74.3,1.5
 Focus,2016,15990,Manual,98987,Petrol,205,41.5,2.0
 Focus,2013,6500,Manual,47950,Petrol,30,56.5,1.0
 Focus,2017,10790,Manual,8000,Petrol,150,61.4,1.0
 Focus,2017,12690,Manual,20988,Diesel,145,74.3,1.5
 Focus,2018,12690,Manual,16834,Petrol,145,60.1,1.0
 Focus,2018,13490,Manual,26634,Diesel,145,74.3,1.5
 Focus,2017,12495,Manual,23722,Diesel,0,74.3,1.5
 Focus,2016,10295,Manual,38113,Diesel,0,74.3,1.5
 Focus,2017,15700,Manual,19877,Petrol,145,41.5,2.0
 Focus,2017,11100,Manual,26000,Petrol,20,60.1,1.0
 Focus,2018,15490,Manual,12900,Petrol,145,60.1,1.0
 Focus,2018,14790,Manual,15750,Petrol,145,58.9,1.0
 Focus,2018,14990,Automatic,15350,Diesel,145,67.3,1.5
 Focus,2017,16490,Manual,15750,Petrol,145,41.5,2.0
 Focus,2018,13490,Manual,18100,Petrol,145,57.7,1.0
 Focus,2017,13270,Semi-Auto,11493,Diesel,0,74.3,1.5
 Focus,2017,12470,Manual,17603,Diesel,0,74.3,1.5
 Focus,2013,8300,Manual,29078,Petrol,145,47.9,1.6
 Focus,2017,10250,Manual,28825,Petrol,150,60.1,1.0
 Focus,2014,10999,Manual,44537,Petrol,235,39.2,2.0
 Focus,2016,17499,Manual,17663,Petrol,200,41.5,2.0
 Focus,2017,12170,Semi-Auto,11634,Petrol,125,51.4,1.0
 Focus,2015,8000,Semi-Auto,48895,Petrol,165,44.8,1.6
 Focus,2017,13270,Manual,13131,Petrol,20,58.9,1.0
 Focus,2018,15990,Automatic,12500,Diesel,145,67.3,1.5
 Focus,2018,13990,Manual,16500,Petrol,145,58.9,1.0
 Focus,2017,11670,Manual,26754,Diesel,145,74.3,1.5
 Focus,2018,18000,Manual,10435,Petrol,145,41.5,2.0
 Focus,2018,19990,Automatic,8500,Diesel,145,64.2,2.0
 Focus,2017,11990,Semi-Auto,3600,Petrol,125,51.4,1.0
 Focus,2019,18770,Automatic,9162,Diesel,150,54.3,1.5
 Focus,2019,28000,Manual,3038,Petrol,145,34.5,2.3
 Focus,2018,11599,Manual,19064,Petrol,145,61.4,1.0
 Focus,2018,12799,Manual,8968,Petrol,145,60.1,1.0
 Focus,2018,18000,Manual,5000,Petrol,145,58.9,1.0
 Focus,2018,13500,Manual,12100,Petrol,150,57.7,1.0
 Focus,2019,15300,Manual,10700,Petrol,150,60.1,1.0
 Focus,2018,14000,Manual,5614,Petrol,145,60.1,1.0
 Focus,2018,14199,Manual,2500,Diesel,145,74.3,1.5
 Focus,2018,16399,Manual,10720,Diesel,145,67.3,2.0
 Focus,2019,19000,Manual,6510,Petrol,145,58.9,1.0
 Focus,2019,14400,Manual,20893,Petrol,150,60.1,1.0
 Focus,2019,14200,Manual,4598,Diesel,150,80.7,1.5
 Focus,2019,17250,Automatic,7013,Diesel,145,64.2,2.0
 Focus,2018,11150,Manual,15180,Petrol,150,60.1,1.0
 Focus,2018,17970,Manual,19254,Petrol,150,41.5,2.0
 Focus,2018,14000,Manual,7506,Petrol,145,60.1,1.0
 Focus,2019,27000,Manual,9737,Petrol,145,34.5,2.3
 Focus,2017,16400,Manual,25771,Diesel,20,67.3,2.0
 Focus,2017,17500,Manual,17959,Petrol,200,41.5,2.0
 Focus,2017,16000,Manual,20283,Diesel,145,67.3,2.0
 Focus,2018,15950,Manual,9987,Petrol,145,58.9,1.0
 Focus,2019,17500,Manual,7876,Petrol,150,49.6,1.0
 Focus,2017,16500,Manual,28189,Petrol,145,41.5,2.0
 Focus,2019,15000,Manual,22856,Petrol,145,49.6,1.0
 Focus,2018,14600,Manual,11033,Petrol,145,58.9,1.0
 Focus,2017,10000,Semi-Auto,38729,Petrol,125,51.4,1.0
 Focus,2019,17800,Manual,4000,Petrol,150,58.9,1.0
 Focus,2017,13800,Automatic,12000,Petrol,150,46.3,1.5
 Focus,2018,14000,Manual,4589,Petrol,150,57.7,1.0
 Focus,2019,17000,Manual,6000,Petrol,145,58.9,1.0
 Focus,2019,18000,Manual,6500,Petrol,150,49.6,1.0
 Focus,2016,12200,Semi-Auto,15357,Diesel,30,64.2,2.0
 Focus,2019,17000,Manual,7600,Petrol,145,58.9,1.0
 Focus,2017,17500,Manual,16950,Petrol,200,41.5,2.0
 Focus,2017,16500,Manual,22730,Diesel,145,67.3,2.0
 Focus,2018,13100,Manual,8478,Petrol,150,60.1,1.0
 Focus,2019,16700,Manual,5126,Petrol,150,58.9,1.0
 Focus,2019,16500,Manual,5400,Petrol,150,58.9,1.0
 Focus,2015,9000,Manual,18741,Petrol,20,60.1,1.0
 Focus,2017,15991,Manual,46604,Petrol,150,41.5,2.0
 Focus,2019,30359,Manual,2068,Petrol,150,34.5,2.3
 Focus,2019,17991,Manual,1232,Diesel,150,61.4,1.5
 Focus,2019,26000,Manual,8480,Petrol,145,34.5,2.3
 Focus,2019,16000,Manual,6220,Petrol,145,58.9,1.0
 Focus,2019,17700,Manual,4000,Petrol,145,58.9,1.0
 Focus,2017,18500,Manual,12965,Petrol,145,41.5,2.0
 Focus,2020,21990,Automatic,1955,Diesel,150,64.2,2.0
 Focus,2017,9991,Manual,22409,Petrol,150,60.1,1.0
 Focus,2019,17800,Manual,3200,Petrol,145,58.9,1.0
 Focus,2019,18200,Manual,7500,Petrol,145,60.1,1.0
 Focus,2019,16800,Automatic,4000,Diesel,145,67.3,1.5
